seriesUrl,seriesTitle,seriesAbbrev,seriesLetter,playoffRound,topSeedRank,topSeedRankAbbrev,topSeedWins,bottomSeedRank,bottomSeedRankAbbrev,bottomSeedWins,winningTeamId,losingTeamId,seriesLogo,seriesLogoFr,season,topSeedTeam_id,topSeedTeam_abbrev,topSeedTeam_logo,topSeedTeam_darkLogo,topSeedTeam_name.default,topSeedTeam_name.fr,topSeedTeam_commonName.default,topSeedTeam_placeNameWithPreposition.default,topSeedTeam_placeNameWithPreposition.fr,bottomSeedTeam_id,bottomSeedTeam_abbrev,bottomSeedTeam_logo,bottomSeedTeam_darkLogo,bottomSeedTeam_name.default,bottomSeedTeam_name.fr,bottomSeedTeam_commonName.default,bottomSeedTeam_placeNameWithPreposition.default,bottomSeedTeam_placeNameWithPreposition.fr,bottomSeedTeam_commonName.fr,topSeedTeam_commonName.fr,conferenceAbbrev,conferenceName
/schedule/playoff-series/1918/series-a/canadiens-vs-arenas,NHL Final,NHLF,A,1,1,L2,1,2,L1,1,57.0,8.0,,,1918,57,TAN,https://assets.nhle.com/logos/nhl/svg/TAN_19171918-19181919_light.svg,https://assets.nhle.com/logos/nhl/svg/TAN_19171918-19181919_dark.svg,Toronto Arenas,Arenas de Toronto,Arenas,Toronto,de Toronto,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1918/series-i/millionaires-vs-arenas,Stanley Cup Final,SCF,I,2,1,L2,3,2,PCHA1,2,57.0,7288.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1918,57,TAN,https://assets.nhle.com/logos/nhl/svg/TAN_19171918-19181919_light.svg,https://assets.nhle.com/logos/nhl/svg/TAN_19171918-19181919_dark.svg,Toronto Arenas,Arenas de Toronto,Arenas,Toronto,de Toronto,7288,VMI,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_light.svg,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_dark.svg,Vancouver Millionaires,,Millionaires,Vancouver,,,,,
/schedule/playoff-series/1919/series-a/senators(1917)-vs-canadiens,NHL Final,NHLF,A,1,2,L2,4,1,L1,1,8.0,36.0,,,1919,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1919/series-i/canadiens-vs-metropolitans,Stanley Cup Final,SCF,I,2,1,PCHA1,2,2,L2,2,,,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1919,7286,SMT,https://assets.nhle.com/logos/pcha/svg/SMT_19151916-19231924_light.svg,https://assets.nhle.com/logos/pcha/svg/SMT_19151916-19231924_dark.svg,Seattle Metropolitans,,Metropolitans,Seattle,,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19171918-19181919_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1920/series-i/metropolitans-vs-senators(1917),Stanley Cup Final,SCF,I,2,1,L1,3,2,PCHA1,2,36.0,7286.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1920,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),7286,SMT,https://assets.nhle.com/logos/pcha/svg/SMT_19151916-19231924_light.svg,https://assets.nhle.com/logos/pcha/svg/SMT_19151916-19231924_dark.svg,Seattle Metropolitans,,Metropolitans,Seattle,,,,,
/schedule/playoff-series/1921/series-a/st.patricks-vs-senators(1917),NHL Final,NHLF,A,1,1,L2,2,2,L1,0,36.0,58.0,,,1921,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),58,TSP,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_light.svg,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_dark.svg,Toronto St. Patricks,Saint Patricks de Toronto,St. Patricks,Toronto,de Toronto,Saint Patricks,,,
/schedule/playoff-series/1921/series-i/senators(1917)-vs-millionaires,Stanley Cup Final,SCF,I,2,1,PCHA1,2,2,L2,3,36.0,7288.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1921,7288,VMI,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_light.svg,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_dark.svg,Vancouver Millionaires,,Millionaires,Vancouver,,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1922/series-a/senators(1917)-vs-st.patricks,NHL Final,NHLF,A,1,2,L2,1,1,L1,0,58.0,36.0,,,1922,58,TSP,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_light.svg,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_dark.svg,Toronto St. Patricks,Saint Patricks de Toronto,St. Patricks,Toronto,de Toronto,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,Saint Patricks,,
/schedule/playoff-series/1922/series-i/millionaires-vs-st.patricks,Stanley Cup Final,SCF,I,2,1,L2,3,2,PCHA1,2,58.0,7288.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1922,58,TSP,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_light.svg,https://assets.nhle.com/logos/nhl/svg/TSP_19191920-19211922_dark.svg,Toronto St. Patricks,Saint Patricks de Toronto,St. Patricks,Toronto,de Toronto,7288,VMI,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_light.svg,https://assets.nhle.com/logos/pcha/svg/VMI_19141915-19221923_dark.svg,Vancouver Millionaires,,Millionaires,Vancouver,,,Saint Patricks,,
/schedule/playoff-series/1923/series-a/canadiens-vs-senators(1917),NHL Final,NHLF,A,1,1,L1,1,2,L2,1,36.0,8.0,,,1923,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1923/series-i/senators(1917)-vs-maroons,Stanley Cup Semifinal,SCSF,I,2,1,PCHA1,1,2,L1,3,36.0,7287.0,,,1923,7287,VMA,https://assets.nhle.com/logos/pcha/svg/VMA_19221923-19231924_light.svg,https://assets.nhle.com/logos/pcha/svg/VMA_19221923-19231924_dark.svg,Vancouver Maroons,,Maroons,Vancouver,,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1923/series-m/senators(1917)-vs-eskimos,Stanley Cup Final,SCF,M,3,1,WCHL1,0,2,L1,2,36.0,7285.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1923,7285,EDE,https://assets.nhle.com/logos/wchl/svg/EDE_19211922-19251926_light.svg,https://assets.nhle.com/logos/wchl/svg/EDE_19211922-19251926_dark.svg,Edmonton Eskimos,,Eskimos,Edmonton,,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1924/series-a/senators(1917)-vs-canadiens,NHL Final,NHLF,A,1,2,L2,2,1,L1,0,8.0,36.0,,,1924,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1924/series-i/maroons-vs-canadiens,Stanley Cup Semifinal,SCSF,I,2,1,L2,2,2,PCHA1,0,8.0,7287.0,,,1924,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,7287,VMA,https://assets.nhle.com/logos/pcha/svg/VMA_19221923-19231924_light.svg,https://assets.nhle.com/logos/pcha/svg/VMA_19221923-19231924_dark.svg,Vancouver Maroons,,Maroons,Vancouver,,,,,
/schedule/playoff-series/1924/series-m/tigers-vs-canadiens,Stanley Cup Final,SCF,M,3,1,L2,2,2,WCHL1,0,8.0,7284.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1924,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,7284,CAT,https://assets.nhle.com/logos/wchl/svg/CAT_19211922-19241925_light.svg,https://assets.nhle.com/logos/wchl/svg/CAT_19211922-19241925_dark.svg,Calgary Tigers,,Tigers,Calgary,,,,,
/schedule/playoff-series/1925/series-a/st.patricks-vs-canadiens,NHL Semifinal,NHLSF,A,1,3,L3,2,2,L2,0,8.0,58.0,,,1925,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,58,TSP,https://assets.nhle.com/logos/nhl/svg/TSP_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/TSP_19221923-19241925_dark.svg,Toronto St. Patricks,Saint Patricks de Toronto,St. Patricks,Toronto,de Toronto,Saint Patricks,,,
/schedule/playoff-series/1925/series-m/canadiens-vs-cougars,Stanley Cup Final,SCF,M,3,1,WCHL1,3,2,L3,1,7289.0,8.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1925,7289,VIC,https://assets.nhle.com/logos/wchl/svg/VIC_19221923-19251926_light.svg,https://assets.nhle.com/logos/wchl/svg/VIC_19221923-19251926_dark.svg,Victoria Cougars,,Cougars,Victoria,,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19221923-19241925_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1926/series-a/maroons-vs-pirates,NHL Semifinal,NHLSF,A,1,3,L3,0,2,L2,1,43.0,38.0,,,1926,38,PIR,https://assets.nhle.com/logos/nhl/svg/PIR_19251926-19271928_light.svg,https://assets.nhle.com/logos/nhl/svg/PIR_19251926-19271928_dark.svg,Pittsburgh Pirates,Pirates de Pittsburgh,Pirates,Pittsburgh,de Pittsburgh,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,,,,
/schedule/playoff-series/1926/series-i/senators(1917)-vs-maroons,NHL Final,NHLF,I,2,2,L2,1,1,L1,0,43.0,36.0,,,1926,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1926/series-m/cougars-vs-maroons,Stanley Cup Final,SCF,M,3,1,L2,3,2,WCHL1,1,43.0,7289.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1926,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,7289,VIC,https://assets.nhle.com/logos/wchl/svg/VIC_19221923-19251926_light.svg,https://assets.nhle.com/logos/wchl/svg/VIC_19221923-19251926_dark.svg,Victoria Cougars,,Cougars,Victoria,,,,,
/schedule/playoff-series/1927/series-a/canadiens-vs-maroons,Quarterfinals,QF,A,1,4,D3,0,3,D2,1,8.0,43.0,,,1927,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1927/series-b/bruins-vs-blackhawks,Quarterfinals,QF,B,1,6,D3,0,5,D2,1,6.0,16.0,,,1927,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19261927-19561957_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19261927-19561957_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,,,,
/schedule/playoff-series/1927/series-i/senators(1917)-vs-canadiens,Semifinals,SF,I,2,3,D2,0,1,D1,1,36.0,8.0,,,1927,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1927/series-j/rangers-vs-bruins,Semifinals,SF,J,2,5,D2,1,2,D1,0,6.0,3.0,,,1927,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1927/series-m/senators(1917)-vs-bruins,Stanley Cup Final,SCF,M,3,5,D2,0,1,D1,2,36.0,6.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1927,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),,,,
/schedule/playoff-series/1928/series-a/maroons-vs-senators(1917),Quarterfinals,QF,A,1,4,D3,0,2,D2,2,43.0,36.0,,,1928,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,,,,
/schedule/playoff-series/1928/series-b/pirates-vs-rangers,Quarterfinals,QF,B,1,5,D2,1,6,D3,1,3.0,38.0,,,1928,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,38,PIR,https://assets.nhle.com/logos/nhl/svg/PIR_19251926-19271928_light.svg,https://assets.nhle.com/logos/nhl/svg/PIR_19251926-19271928_dark.svg,Pittsburgh Pirates,Pirates de Pittsburgh,Pirates,Pittsburgh,de Pittsburgh,,,,
/schedule/playoff-series/1928/series-i/canadiens-vs-maroons,Semifinals,SF,I,2,2,D2,1,1,D1,0,43.0,8.0,,,1928,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1928/series-j/bruins-vs-rangers,Semifinals,SF,J,2,5,D2,1,3,D1,0,3.0,6.0,,,1928,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,,,,
/schedule/playoff-series/1928/series-m/rangers-vs-maroons,Stanley Cup Final,SCF,M,3,2,D2,2,5,D2,3,3.0,43.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1928,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1929/series-a/canadiens-vs-bruins,Semifinals,SF,A,2,2,D1,3,1,D1,0,6.0,8.0,,,1929,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1929/series-b/rangers-vs-americans,Quarterfinals,QF,B,1,5,D2,0,3,D2,1,3.0,44.0,,,1929,44,NYA,https://assets.nhle.com/logos/nhl/svg/NYA_19251926-19291930_light.svg,https://assets.nhle.com/logos/nhl/svg/NYA_19251926-19291930_dark.svg,New York Americans,Americans de New York,Americans,New York,de New York,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1929/series-c/mapleleafs-vs-cougars,Quarterfinals,QF,C,1,6,D3,0,4,D3,2,10.0,40.0,,,1929,40,DCG,https://assets.nhle.com/logos/nhl/svg/DCG_19261927-19291930_light.svg,https://assets.nhle.com/logos/nhl/svg/DCG_19261927-19291930_dark.svg,Detroit Cougars,Cougars de Detroit,Cougars,Detroit,de Detroit,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19271928-19371938_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19271928-19371938_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,,,,
/schedule/playoff-series/1929/series-d/mapleleafs-vs-rangers,Semifinals,SF,D,2,3,D2,2,4,D3,0,3.0,10.0,,,1929,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19271928-19371938_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_19271928-19371938_dark.svg,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,,,,
/schedule/playoff-series/1929/series-i/rangers-vs-bruins,Stanley Cup Final,SCF,I,3,2,D1,2,3,D2,0,6.0,3.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1929,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1930/series-a/bruins-vs-maroons,Semifinals,SF,A,2,5,D1,1,1,D1,3,6.0,43.0,,,1930,43,MMR,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/MMR_19251926-19341935_dark.svg,Montreal Maroons,Maroons de Montréal,Maroons,Montreal,de Montréal,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,,,,
/schedule/playoff-series/1930/series-b/canadiens-vs-blackhawks,Quarterfinals,QF,B,1,3,D2,0,2,D2,1,8.0,16.0,,,1930,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19261927-19561957_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19261927-19561957_dark.svg,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
/schedule/playoff-series/1930/series-c/rangers-vs-senators(1917),Quarterfinals,QF,C,1,4,D3,0,6,D3,1,3.0,36.0,,,1930,36,SEN,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_light.svg,https://assets.nhle.com/logos/nhl/svg/SEN_19171918-19331934_dark.svg,Ottawa Senators (1917),Sénateurs d’Ottawa (1917),Senators (1917),Ottawa,d'Ottawa (1917),3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1930/series-d/rangers-vs-canadiens,Semifinals,SF,D,2,2,D2,2,6,D3,0,8.0,3.0,,,1930,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_19261927-19341935_dark.svg,New York Rangers,Rangers de New York,Rangers,New York,de New York,,,,
/schedule/playoff-series/1930/series-i/canadiens-vs-bruins,Stanley Cup Final,SCF,I,3,1,D1,0,2,D2,2,8.0,6.0,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,https://assets.nhle.com/logos/playoffs/png/sc-banner.png,1930,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_19261927-19311932_dark.svg,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_19251926-19311932_dark.svg,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,,,,
